,order_id,restaurant_name,order_date,order_value,discount_used,payment_method
615,e3a8e326-80ad-4084-a04f-0d35309d211e,vinnys,2025-12-03,635.78,no,upi
616,f9e6d5a6-5d44-4362-87d7-06b162983930,birbal darbar,2025-06-27,202.66,no,upi
617,81272c5e-b756-46f1-ab10-24e1d1dd297a,kabab souq,2025-07-17,854.37,yes,card
618,40241e66-e9cb-4b9c-83d7-3b4053f143cf,aalishan restaurant  caterer,2025-12-01,481.76,no,cash
619,4111dad3-860c-454a-a288-17c3a527870f,hyderabad cuisine,2025-12-30,1198.01,no,cash
620,1bac1029-ec64-46cb-922c-d64cf7667629,dev sagar  food street,2025-07-17,1229.24,no,card
621,f8f6ba2e-284a-47c0-9622-bfd5a4080406,davanagere benne dose,2025-10-02,532.6,yes,card
622,44db53df-9903-447b-9200-1bfa4303907a,just delhiwala,2025-10-21,1215.4,no,card
623,de824ed2-9fe0-4593-9ba5-848992a1ed3b,waffle head,2025-12-12,674.77,yes,card
624,7c2d20d2-2da5-4086-839c-923937953827,murli,2026-01-13,777.51,no,cash
625,e311b866-7c85-4400-b589-4166c4db00d4,the beer cafe,2025-10-08,767.39,no,cash
626,d1f9ed0a-65a5-44b3-bbf7-e0c2c0ab2069,upahara bhavan,2025-07-02,762.22,no,cash
627,d818fe6e-aafa-4c74-a2bb-103a7d1a0239,suryawanshi,2026-01-03,1202.81,yes,upi
628,1f4a4d56-8a6a-4c1d-89f3-8afb702470a2,bohra bohra caf,2025-11-19,1383.79,no,cash
629,5063d1a8-123d-45b8-927f-a05a25c26030,real fresh dosa corner,2025-12-21,1527.83,yes,cash
630,31bc54bd-e4ab-4d30-b444-c79c3d9a0e78,cake house  story cafe,2025-11-04,1097.54,yes,cash
631,a686a2fa-f15b-45d0-b246-c0b2467eec3e,shri madhuram,2026-01-23,1064.15,yes,cash
632,141dd4f5-cbd6-4fe4-b075-843c61a9daa3,the waffle yard,2026-02-17,604.66,yes,card
633,45d972dc-9dc3-444a-8ed8-711d75430bd6,urban solace  caf for the soul,2026-01-19,714.64,yes,upi
634,afb8f9eb-2444-4bbf-bcdd-65cefb130888,canton,2025-12-06,681.55,no,upi
635,6fce0d75-c215-4bb8-b5f8-2677020180e5,cafe dhide,2026-02-09,1096.24,no,cash
636,ff03d8c9-ecb2-4b77-8410-062b5de59c60,masala chai,2025-08-24,1471.25,yes,card
637,51f66269-cf21-4b5d-b6c8-937a44336ac6,waffle magic,2025-09-11,732.54,no,upi
638,49027641-930f-4dc0-964d-52bdab5f9b3c,priyadarshini veg,2025-12-27,674.33,yes,upi
639,c5ae1d02-c395-485b-8d78-5d9646f6d590,sonar bangala,2025-06-14,1307.09,yes,cash
640,4527926e-993a-443d-a4ba-44efee44a5e9,kawaii,2025-08-25,1896.21,yes,upi
641,d5b6562c-af99-47d9-954b-0d8ee9789c6d,thran,2026-01-06,1332.0,yes,cash
642,40630136-8393-4c37-bffb-8419f28fdb4b,friendz zone,2025-05-09,1786.68,yes,upi
643,218c4829-4924-46a0-a584-95637c2c5d62,charminar kabab paradise,2025-11-14,1217.58,no,upi
644,e0c1e7b4-2634-4489-90ed-3bf21b5266fe,zaks mediterranean cuisine,2025-10-05,1380.96,yes,card
645,7093f092-abfd-4514-93b7-74215bd7f8b0,the chariot,2026-01-14,1320.14,no,card
646,b9d76c75-403f-4abf-895a-4d12d928d732,dreamcatcher,2025-05-16,176.72,no,card
647,89a5ae67-ac78-4627-8e86-b21cc68ea6fd,davangere benna dose hotel,2026-02-10,855.45,no,upi
648,900464e5-14aa-4ac0-8487-de536661da97,friends own,2025-11-28,713.33,no,card
649,49c7720e-7081-4fa2-8d14-f1c499367025,ab veg  adyar ananda bhavan,2025-12-22,1441.7,yes,upi
650,1e02f640-f742-4919-8380-1c0e7757ec14,cinnamon,2025-09-27,1309.67,yes,card
651,bea04615-192d-49c0-9751-34993516a3aa,joses mess,2025-09-19,303.96,no,upi
652,b1bdfadc-d07c-46f7-8da1-d8ca5c766f03,flechazo,2025-07-30,594.96,no,card
653,be062bc6-2866-4d31-a0ef-55bc9e87553e,mothers rasoi,2025-09-14,640.86,no,upi
654,f007b97e-de61-4deb-a58d-ca42455a8017,the chervil,2025-08-07,1798.15,yes,cash
655,7ed91c7f-1e58-456c-9ca8-163e19a18325,bangaliana,2025-05-25,1695.44,yes,upi
656,7b66866d-a0da-4283-b7c3-a2673b1b7218,shree venkateshwara north karnataka hotel,2025-05-31,690.39,no,card
657,d2ec928c-e740-40cb-9b38-15431b1b478d,sweet chariot cafe,2025-09-04,1916.53,yes,upi
658,0356ccf8-9fe0-4f05-b1f7-f37b140265f9,sannidhi grand,2025-05-20,610.89,no,cash
659,30bc33eb-e99a-4790-b0cb-0a86a5cba2e4,vaho kafe  pressery,2025-11-18,406.76,yes,card
660,521defe5-4340-4207-9e8a-23402d478cee,amritsari kulcha bite,2025-10-03,722.85,yes,upi
661,4aa97902-f7fd-42a2-863b-00522c7f9b66,ocea hotel,2025-12-18,799.67,no,card
662,87bcd83e-e911-4ed0-957a-cb85a87c4163,tandoor garden,2025-07-24,287.72,no,upi
663,2d4dcb34-758d-4a3b-b7f1-80059b72a6af,the chervil,2025-06-14,1947.12,yes,card
664,a70b1383-4863-4007-a5d9-04ef641aca06,not just waffles,2025-10-02,599.43,no,upi
665,afc85d01-2234-4edc-b91e-557a043ae705,spicy corner,2025-10-20,174.42,no,cash
666,b817de5d-ca3f-4693-8d52-553933d8d643,matka,2025-12-06,344.01,no,cash
667,5549d5d2-5e56-45ed-bd5e-6b30bdabac2b,saaras grill n spice  ss lumina hotel,2025-11-10,1622.52,yes,cash
668,3ce827fe-e2b8-45e7-900f-ea020c6d984d,intalia,2025-07-30,1433.97,yes,card
669,f5525567-a7c2-41a0-8cff-f0ce26aa3758,new prashanth hotel,2025-09-09,759.43,no,upi
670,94e8a598-cdc1-4a76-95ee-e972aa1e3f28,baar union,2025-08-26,695.27,yes,upi
671,6a8bb80d-c24a-4802-baf0-914e11158987,once upon a flame,2025-12-18,1146.14,no,cash
672,78d376e9-0662-4092-9a58-5d724c42f9e0,moriz restaurant,2025-07-12,1560.98,yes,card
673,adf885d1-bc1a-4fb9-b38d-a7e7214bcfec,karama restaurant,2025-08-18,357.94,yes,upi
674,13cf1cbc-5323-4421-8d71-d63c2bcb640b,fnc seafood,2025-08-06,1523.09,yes,card
675,51154a0a-faa7-4d0d-96fc-d754d9aaee01,harrys bar  cafe,2026-02-02,1435.79,no,card
676,d9016b57-6c31-4135-b306-c9b9f7375abd,bon appetit resto,2025-09-26,1436.8,no,cash
677,ec1f5e92-b8d3-449b-a04a-1726b5bfa376,nandas,2025-05-08,569.23,no,card
678,8a9ce38b-c8a3-431b-a494-2a5fc4fee70d,tap house resto bar,2025-12-17,684.72,yes,upi
679,42c3838c-7d43-4538-9f11-402ca928b427,new samrat restaurant,2026-01-19,1042.93,yes,card
680,84fd8087-2a71-468e-a6fa-5cb4dfc67c6a,nourich,2026-01-25,902.63,no,card
681,a96173b4-949d-4393-b19d-4d0c5b080c9f,sidewalk cafe  bar  the paul bangalore,2025-05-19,855.57,no,upi
682,9154fdc4-273f-483a-9787-fa291d678683,coco grove beer cafe,2025-12-31,1971.18,yes,cash
683,3b0de0c3-7f06-4d61-b961-97b82aaf628e,sethji home made food,2025-10-13,1657.91,yes,card
684,91537713-4d61-49ff-981a-df71db5de413,wok chow,2025-05-29,1662.02,yes,card
685,ff7d6e99-f155-4eab-acd9-d033e1532453,the kebab house,2025-07-21,1551.44,yes,cash
686,6ae30798-ec35-4e54-997c-bf2968496f18,the coorg food co,2025-12-07,480.65,no,upi
687,0f49c93c-cc40-4b0d-afe4-8b68252d5b73,south ruchis,2025-11-14,774.25,no,cash
688,0e34c348-da62-41e9-a1e0-4a006925e0b9,carlos cake cafe,2025-06-08,306.33,no,cash
689,92220b2a-afe6-4c6f-b9fa-25b571e36bab,loveshack,2025-08-18,467.6,no,card
690,e4464e69-384f-4cc6-ae52-945ab25006ca,the raj pavilion  itc windsor,2025-05-27,845.91,no,cash
691,d383d3c8-774e-4ae0-9c5c-c4a2696443cf,eshmeet da dhaba,2025-05-05,1248.26,no,upi
692,98cc6891-5085-4818-9e84-79305712688e,indori chatorey,2025-06-21,1010.25,no,upi
693,48ee934f-c712-4de8-86a7-123606bc6391,sai abhiruchi,2025-05-20,806.91,yes,cash
694,889d7276-ff43-4b4a-a517-9c0359ae8de8,hokey pokey ice creams,2025-12-14,1005.55,yes,cash
695,e92ec26e-8f70-4f8a-acf6-b9a3a8fb7b9e,northwind,2026-01-08,1121.33,yes,upi
696,afe39de2-3e3a-46a9-ab6b-f212269cff13,one for the road,2025-08-06,1421.8,yes,cash
697,b8c6567f-3642-427a-8012-0ebe7be96e67,baisakhi,2025-09-04,1364.21,no,upi
698,fda2a84c-1b13-425b-9665-4d930c5d15f3,indus family restaurant,2026-01-25,469.98,no,card
699,356038cc-e29d-4c83-b1c6-4e8bdfac7c9a,simply indian,2026-02-14,241.96,no,upi
700,a1ec02cf-08be-48cf-92c0-be338b0ad5d6,ivy park,2026-02-20,1236.44,no,card
701,12562804-d863-4190-827b-1d17055cf411,bazaar  zone by the park,2025-04-30,996.21,yes,upi
702,f68a8bbe-11d9-41e9-8982-d1ddbdf81403,shri vishnu grand,2026-01-22,1243.92,no,card
703,2f9dfe9b-dd64-4afb-9c68-38bffd18e9c4,sendhoor coffee,2025-05-02,1379.92,no,card
704,67f6711a-2b6b-48a9-9b8a-fe4fc72dcfc1,taiki,2025-09-07,551.46,yes,upi
705,d81f3ad8-153e-417f-b720-23054beb602a,elegant dining,2025-08-31,1113.85,yes,card
706,47104e7a-76c9-47ee-a036-c4fd43c1c39f,the smoke co,2025-12-19,1006.88,yes,upi
707,e3169702-6e0a-4015-888e-fcdad0b19080,grapevine,2025-08-09,322.75,no,upi
708,95595cb6-0501-48f2-b9d9-dbd7646cfb09,mamma mexicana,2026-02-03,1655.47,yes,cash
709,0a4aab2e-2ef5-4481-87c6-fa3d3b934e41,cream n desserts,2025-06-14,1013.2,no,card
710,fe9bee80-cd52-4b4c-82ad-132f4b7453ee,mr beans  home cafe,2025-11-13,437.29,no,card
711,787e93c1-4183-4bec-9fb1-c8c8da4793a7,new sunrise restaurants,2025-10-04,1078.09,yes,card
712,e6b024e8-89ac-4e0f-b344-8b8d06d04d8d,absolute shawarma,2025-12-15,416.95,yes,cash
713,5e21dd0f-55d1-4e0d-a075-a8b232e0127f,la madeleine patisserie,2025-08-18,1850.79,yes,card
714,ab5f90c0-56d6-4282-81f5-d846069e775d,tuktuk,2025-08-17,630.46,no,cash
715,c054a117-107b-4b95-a913-a31a37df4dc9,abhiruchi andhra mess,2025-09-08,581.3,no,upi
716,1ace9a10-30fe-4987-84bd-449969794ab8,kettle on,2025-09-28,1331.02,no,upi
717,cebea41d-9bcb-479e-9022-eb1ed0490623,suryawanshi,2026-01-14,1575.89,yes,cash
718,833fc4a5-f344-4100-a4f0-2227e31991ac,the bundle co,2025-06-17,1803.06,yes,upi
719,afa5cd0b-4b05-4121-93d2-0b89f11b70d5,kick out the jams,2025-08-08,1706.03,yes,cash
720,56897184-510b-4595-ba34-68b7c3bbdb78,yataii  shangrila hotel,2025-12-26,1376.7,yes,upi
721,4d6b80d2-e6a6-402f-ae82-3506f0bd6b28,m cafe  bengaluru marriott hotel whitefield,2025-10-14,1454.49,no,upi
722,05e5b673-7660-43b4-bd56-9a5e4c1eb15e,biryani mane,2025-08-28,1091.05,yes,upi
723,674d6bab-0586-4937-88b9-b22271888114,patisserie nitash,2025-09-04,1313.13,yes,card
724,4b858c69-6757-40bc-b109-89d74d5e8af4,krishna kuteera,2025-11-29,1377.83,yes,card
725,bbb506ab-23ef-4552-8985-148a572d5c24,poorvika restro cafe,2025-07-29,486.55,yes,cash
726,af026049-c400-4a60-848a-24c9c5f9b075,output bengaluru,2025-08-16,473.45,no,cash
727,931309c0-5e02-4003-b385-cea0bb003d0d,pait full,2025-09-08,270.89,no,card
728,7c3c5cd2-2b93-41bb-b28e-fd4b50af1745,hungry vihaari,2025-08-31,808.33,yes,card
729,5d713e56-897f-4901-8450-3d67833391c6,vinaya coffee moments,2025-11-19,621.83,no,cash
730,232dc6d2-6571-4a5b-a3c7-fe43220621f1,ujwal bar  restaurant,2026-02-02,182.68,no,upi
731,1835eb02-a230-414d-bf7f-7b4294f3710f,anupams coastal express,2025-12-02,295.73,no,cash
732,fcdad3df-f664-4635-92a4-7f8abf09f062,kudla  hotel ramanashree,2026-01-19,1363.91,yes,upi
733,8e82ecf9-68c3-49b0-b944-4782ad710e3d,royal biryani kitchen,2025-09-24,686.09,no,upi
734,3a7eb749-9892-431e-ae78-e193f1e5c34a,falafels  the lebanese haus,2025-12-30,1385.2,no,upi
735,204dcd2a-6531-42f4-a97e-0f5ac5c0c29e,carnatic,2025-12-26,1200.18,yes,upi
736,d0748077-ccf9-422c-b389-c0a18cede935,khan saheb grills and rolls,2025-07-15,828.44,no,cash
737,4ea9792d-3455-44f4-9caf-c0c13fe64a7e,volga restaurant,2025-11-01,1614.06,yes,upi
738,ada84e2d-e1c0-4232-88f5-d896ae75f801,hunger meals,2025-06-24,1434.23,no,card
739,8fe9ff66-bb6d-4b06-828a-ad7f4b5cedf3,byli  bet you love it,2025-07-18,1353.71,no,card
740,e5fe3e2a-466d-44bd-8d88-a9494c320713,the deagh,2025-09-08,1472.42,no,upi
741,6cb41b16-0dda-42dd-9c06-42ceafb2e945,hyderabadi biriyani,2025-08-12,1498.75,no,upi
742,03b881d4-d5da-49f3-abcf-96b5fd2ca871,om nom thai,2025-10-12,1775.71,yes,card
743,c3e9f27b-7ef9-443e-8022-2f91c97e486b,delhi walle,2026-01-24,303.79,yes,cash
744,1389935e-f887-430d-8591-893c91548629,wazirs,2026-01-08,1279.51,no,card
745,c995ae79-58be-481b-b05a-9475c81a120d,big bite,2025-07-14,777.62,yes,upi
746,88f53961-8052-46f9-87e6-8d8c957abba4,bangalore agarwal bhavan,2025-05-16,1045.4,no,cash
747,66bd898b-7733-410b-9517-637c917ed30a,manjit da dhaba,2025-12-04,181.43,no,card
748,f3702f01-bed5-4ad2-b7f2-e4260dd4bfbc,sri vishnupriya,2025-06-22,1728.8,yes,cash
749,092d63e0-96a2-4cd9-ad54-2fab713af848,smoke house deli,2026-02-06,240.57,no,card
750,1fd78877-09b6-44c1-8600-368e8a716dfc,cafe aira,2025-11-24,1124.01,no,upi
751,434fc826-b010-46c1-abf6-20d4b0401368,biryani club,2025-08-18,1148.75,no,upi
752,b11b960e-f140-4978-983e-fa73670227df,cake cafe,2025-05-08,1293.83,no,upi
753,3a242044-8be4-405a-8bea-0646a6f6e551,alankrutha,2026-01-06,1831.49,yes,cash
754,b74828cc-2eca-42d5-b8f4-fdcd7d5eecc1,giselle resto cafe,2025-12-14,1029.97,no,card
755,1fda3f8e-6aff-41f4-a790-d6a833601125,anupams coastal express,2025-10-27,1145.82,yes,cash
756,e0b74182-d639-49fe-8f87-453fc9a0616f,zaica dine  wine,2025-12-16,1947.66,yes,cash
757,5f56bc5f-2839-4ff4-bd77-d932259fdd7c,hotel little imperial,2025-09-04,939.52,no,cash
758,a6e511db-958b-4021-981f-92503f8e800e,kfc,2025-07-18,1426.92,no,upi
759,6b4613d8-c3fd-4881-88c8-f9245ded4ce5,hotel emirates,2025-11-18,1939.74,yes,card
760,239f820b-bf9c-4d7c-854b-009c5bbcc377,grow fit,2025-11-30,1146.94,no,card
761,e9e2c7ec-f654-4e3d-aa70-7649a990b5b1,bombay kulfis,2025-12-13,173.53,no,card
762,d03a15fd-cb6c-4792-ac24-109c30d0867c,potonoodles,2025-10-04,1406.25,no,upi
763,94ea5bb2-577a-4713-a6df-94f8465427a4,biryani miya,2025-10-23,198.78,no,upi
764,c50f2ad7-8d4a-4a2a-89e6-c438992714ac,le jardin  the oberoi,2025-04-30,1692.42,yes,upi
765,648cc963-9452-44e5-9624-d5b31b37214d,uppercut  sheraton grand bengaluru whitefield hotel,2025-10-17,798.21,yes,upi
766,9431f76a-ab2a-4e21-ae57-92aef2391f63,salt mango tree,2025-12-29,845.91,no,upi
767,a035dbfa-d0df-40ce-a8cb-89e8ffbd86ce,karachi bakery,2025-07-11,620.89,no,cash
768,98be70e1-bf78-4bb7-8f76-bc68695b5216,punjab grill,2025-06-28,1244.68,no,upi
769,b7bdb4fa-9955-4714-88c0-6983ca059530,zoeys,2025-12-20,747.86,no,cash
770,874c3b42-511b-48cd-9bf2-ffb478cf028b,sankys burger house,2025-06-08,977.4,yes,upi
771,f47f4629-387d-42f2-86ca-848be72aa6e8,sharief bhai,2025-06-20,770.2,no,upi
772,212fb473-b917-418f-86ee-a457a75199c0,indigo xp,2026-02-22,1804.45,yes,upi
773,af803100-512b-498b-8a85-fd9738d264c0,here  now,2025-05-26,1382.04,yes,cash
774,1565cecd-ae0c-45dd-ad8d-68c28d8974f3,jumping beans,2025-06-05,1722.97,yes,cash
775,7ad6a4bc-a257-4a4a-b262-9f0ab8fbf9c6,wazirs,2025-07-25,1999.05,yes,cash
776,29b43a6a-6d9e-4166-8392-52e393b0b9c0,kevins kitchen,2025-08-18,769.18,yes,card
777,faf3827d-ae62-4fae-9784-3e289f84c7fa,szechwan court  the oberoi,2025-09-15,606.13,yes,cash
778,1d055831-7dc6-4cc9-8911-045612ef336a,andal mess,2026-01-04,906.13,yes,card
779,c064ab17-83d2-435e-b45f-248b85d2db69,second wife cafe,2025-05-16,604.7,no,upi
780,bbc122ae-e9c0-4b5f-a15b-93917795483a,grubhouse,2026-01-08,1335.32,no,cash
781,a27b3825-3908-47bb-8a71-ed4232b7ee48,the creek  the den bengaluru,2025-05-16,562.16,yes,cash
782,03cf7a18-d8ac-400f-b280-43e6744df673,absolute shawarma,2025-07-03,1803.28,yes,card
783,daaf0575-278f-4c99-9ade-0109298e0e08,victoria terminus,2025-08-03,486.44,yes,upi
784,dd94750b-4096-4e55-a8ef-97ce3c95b38c,yataii  shangrila hotel,2026-02-23,536.92,yes,upi
785,6932b50b-dca2-459a-b0f8-4c03aa5a9043,raapchick,2025-09-07,1790.5,yes,upi
786,b472e435-f49f-4752-b4d3-b1d3e2929156,somilan steak house,2025-11-05,469.07,no,cash
787,ac5fdc59-f4c6-4c47-a5bd-75c4d124a9e1,varenyam,2025-10-11,371.05,no,upi
788,db8a81ca-7938-44e8-84c8-6a3a19c841b6,hammered,2025-06-24,975.7,yes,card
789,28a0ae65-fd5a-4ddd-adf5-49cf2059d49f,al amanah cafe,2025-08-19,1359.47,no,card
790,737f5755-fbd4-43c9-bb11-986e06577bf1,the paramount hotel,2025-12-12,1692.08,yes,card
791,d094d919-3ff1-4689-9694-70840f0784e3,rajesh restaurant,2026-02-17,1890.06,yes,card
792,474a1088-a69f-48c7-88e8-2a5ccbd4bdd4,fillers,2025-06-10,1401.4,no,cash
793,f009a1de-4301-4131-9c2e-d8f79be42b68,sugar  spice  taj mg road bengaluru,2026-02-19,997.9,no,cash
794,b03ccf64-0155-4ec9-ba74-30fcbb359763,the pancake story,2025-09-01,274.39,no,cash
795,c6c1fb49-b3b2-4008-897c-afc3b06c4569,elegant dining,2025-07-04,445.24,yes,upi
796,566f044b-d8e5-4eb7-a08f-429b0688fa98,the fishermans wharf,2025-09-03,993.34,no,upi
797,42791a2e-4fbc-488f-9521-69db36c68e45,by chance,2025-07-05,1321.63,yes,cash
798,daecbf5c-5410-4639-acbf-c5ead0cf638a,treat,2025-05-07,1507.95,yes,card
799,1a5ad491-71d6-4a5b-861c-2ff0b2388a94,carnatic,2025-07-11,908.38,yes,card
800,d27742aa-7507-455d-b44d-5f1f5cad94ea,dakshin,2025-11-25,641.58,no,cash
801,c2a5efc4-f8d4-4fa7-ae26-6746e78d7442,sbarro,2025-10-01,516.07,yes,card
802,c16943bb-a49f-4924-937f-de9145e30e5d,zayakedar,2025-12-21,595.72,yes,cash
803,7c1ac616-3edf-4ac9-811f-4db420cb4b81,infinity family restaurant,2025-08-21,322.58,no,cash
804,f17df3fa-27e3-4ecd-b770-a821323c4e92,citrus cafe  lemon tree premier,2025-05-02,168.66,no,upi
805,2929183c-d978-4a6b-b79f-b3f9b75f1961,mughal restaurant,2025-08-19,634.32,yes,card
806,bb64c97d-ff76-4f6d-a8b9-382345dec7ac,red stone kitchen,2025-09-19,1895.86,yes,cash
807,35dae99a-6bfc-4d13-81af-089224683833,new biriyani darbar,2025-07-04,1804.93,yes,upi
808,8527ffad-68a0-49c5-b5f2-e674eb75db66,the chameleon,2025-06-07,342.21,no,upi
809,54741f3a-be74-4b5e-b1da-6a3030ed4b29,delhi food point,2025-12-23,1314.84,yes,upi
810,c99a2580-d0f6-4bc5-93e2-bbfd1f2109cb,naachiyars,2025-08-06,1198.41,yes,card
811,97e4ce9e-0f1a-4897-aa14-fa958f7a77b7,habitts,2025-05-27,1053.94,no,upi
812,7ea1f59f-f32b-4154-8a59-f7aa80853c1b,wok paper scissors,2025-12-10,1049.32,no,card
813,9995be12-0d91-490e-9fda-9ff6602a891d,malnad military hotel,2025-11-25,388.5,no,card
814,c4cfe6cf-359d-462f-8da4-82b1b16150cc,donne biryani kuteera,2025-11-30,736.77,no,card
815,b0054d2d-12c1-423c-89ff-eb74d4ea4aba,the lounge  eden park restaurants,2025-06-15,558.66,yes,card
816,2a082dc7-8009-4c2a-b47d-580cd4221e90,pappu chaiwalla,2025-10-03,392.52,no,cash
817,27f06d15-0023-41b0-886d-7f46ce3bdac8,new udupi delicacy,2025-07-22,728.72,yes,card
818,f9dfa094-762d-44fb-b51a-a69468265c7c,serranos mexican grill,2025-12-27,522.25,no,upi
819,ef69595f-04f1-4816-b794-25ec44af0615,roving feast,2025-08-22,185.61,no,card
820,035f80e8-3ac6-4727-8840-047ef61fcf65,chowmein,2025-05-02,1274.57,no,upi
821,f68b3ac0-007e-42b3-afcd-d9b0f39d4c63,petuk,2025-08-03,915.12,no,card
822,3ea02f12-cc1b-4e46-9497-bfe1fed88adb,bc popcorn,2025-05-26,1179.32,yes,upi
823,e93c14ae-1736-4a8d-8919-26a430dec20f,kick out the jams,2025-07-26,1056.69,yes,card
824,c8af3cc1-347e-4adc-9f0a-d5e3f25e3afc,flying cakes,2025-05-03,1568.71,yes,upi
825,c04f13bf-ac2c-4b4c-89c1-013993db5888, plates,2026-01-23,904.46,yes,cash
826,076c4447-ed2d-4cce-b78e-7c7e47d4d7eb,foodies choice,2025-08-17,531.68,yes,card
827,72a7b510-73c8-4454-8caa-d9e8d39c1717,the red lantern,2026-01-09,200.29,no,upi
828,d0fbfe8c-6110-4f82-9165-2f2f94c650c9,eggstacy,2025-05-14,975.09,yes,cash
829,dedfab6a-f7e6-45d5-bdb3-8f2293e21900,biriyani zone,2025-12-23,1316.94,yes,card
830,82f21776-16e0-4e98-87bf-0eac98deca8e,mughal treat,2025-05-01,1198.33,no,card
831,db969fe2-10fc-4935-9462-eb7d907a73c8,brahma brews,2025-08-22,1369.17,no,card
832,ffbf6031-1bc6-44fc-b6b2-a6137c9c7bf1,raenss cafe,2025-12-23,346.38,no,upi
833,25498d30-a470-49be-a169-80531b3e116b,alpha  house of biryani  tandoor,2025-06-16,671.59,no,card
834,3dda17b8-3ae0-41a5-909d-1ed674766dd1,the beer cafe,2025-10-07,1918.05,yes,upi
835,79d15d68-511d-41c1-94d6-4dcaf56d8fa7,roll over,2026-02-21,1341.55,yes,cash
836,4c1ec64c-ed8c-4c60-808f-dff254b41dcf,ice land,2025-08-31,891.5,yes,card
837,2daad7c3-c6a9-4764-a068-227aa6fd8d83,mr manchurian,2025-09-11,1692.21,yes,cash
838,3de8d3f3-a575-40fe-b1ea-13590484e503,tiger trail  royal orchid hotel,2025-06-08,712.93,no,card
839,6edfe9c7-83f9-4f89-8a6e-b88531ce522d,the curry hut plus,2025-08-08,1484.65,yes,card
840,87b11513-1590-44fe-ad01-f9e21391c900,hotel aditya,2025-06-06,942.61,no,cash
841,f65e3171-1f6f-41ff-9f3e-6883f4bf9cea,kedias fun food,2025-05-18,1361.81,yes,card
842,52e651be-6c2a-4089-a614-29659a297d55,nisarga,2025-11-10,1965.4,yes,upi
843,10035f80-9385-4d77-8090-99bcd9a9cded,d foods,2025-07-20,748.4,yes,cash
844,e18a8ecc-716e-4789-8a1e-1b030a8c06ce,mma kabab rolls  biriyani center,2025-06-08,1973.43,yes,cash
845,f9d1e64a-415d-4b23-9238-becc8e964563,dil se dilli,2025-08-06,804.96,no,upi
846,da979334-888d-49d7-94e6-5bb988669b0c,sankys burger house,2025-08-05,922.45,yes,upi
847,0591cbb2-1e47-4031-871c-c46fa3c383ad,dalchini,2025-07-22,165.8,no,upi
848,c3f4fca7-28db-4052-a90d-a40db3491956,sandwichwallas,2025-12-28,880.49,no,card
849,a8e5f8f5-70d5-4e68-9c84-59136f03da98,axomi  taste of assam,2025-09-09,748.09,yes,cash
850,31fd5bd9-28b4-4f2a-9954-76f174687626,mynutrikitchen,2025-07-11,239.45,no,upi
851,350c8e62-55bc-4deb-bcd0-3365930fdec8,dyu art cafe,2025-08-04,830.44,yes,cash
852,0e9512e8-e15b-47ec-a885-13eed9cd5735,the arabesque cafe,2026-02-07,1117.32,no,cash
853,a4f06b0a-1891-4c16-b1d2-04d21a918196,nutty squirrel,2025-11-03,1238.35,yes,upi
854,1a6800d1-0ef6-4297-aa68-9c146086d1d6,the grub central,2025-09-09,391.47,no,upi
855,9be18e11-df5c-4e50-8b34-edc1db379166,barista,2026-02-01,1303.5,no,cash
856,e6ce73ff-e8fb-44b2-bf25-4e07e32a255b,paratha singh,2025-05-01,1277.82,yes,card
857,d913cbd1-038c-4b42-ab79-c13002ba9985,guzzlers inn,2025-10-17,1686.69,yes,upi
858,a91d6507-9578-44b0-b2b4-152cc080eddd,the raj pavilion  itc windsor,2026-01-05,1720.92,yes,cash
859,4ef7953e-530a-4f22-82c6-c55b00dc0431,cafe terra,2025-10-09,1789.37,yes,card
860,abf6796a-54d8-4b6f-b660-a4651fd9729b,the sandwich club,2025-09-04,1331.16,no,card
861,d691762d-6cf2-41ad-a8ae-db3d9d995233,chez nous  novotel,2025-11-19,1029.3,no,card
862,c4f3545a-0224-4c48-b0b6-2df48d96822c,th tea block,2025-10-10,737.63,no,cash
863,8ee0875e-6de9-4b6c-859e-ffb4dedd4bee,new oottupura restaurant,2025-10-14,942.18,yes,cash
864,4a22a5a7-2280-49ec-98b9-c443c28cf931,the salad studio,2025-12-14,1321.35,no,upi
865,da417d9c-6627-4a77-bfdf-dcca8724ad8d,empire restaurant,2025-06-17,1979.82,yes,card
866,b7bd910d-db9f-4f21-a8fa-c6d0a4ef31d9,taaam,2025-11-04,414.82,yes,cash
867,00f7029c-8629-4ce1-94ce-16d5db9e69f1,jukebox,2025-06-20,1690.24,yes,upi
868,3590f1f4-ee0c-45d1-a45c-ad3b8a39f539, leafs,2025-10-14,1746.18,yes,card
869,406bd0d2-6960-4963-adfa-4379b01268fc,garma garam,2025-10-19,1534.91,yes,cash
870,010ba3a4-4197-4a35-8944-c5e71404d6c5,vintage shack,2025-07-24,1859.19,yes,cash
871,683272d5-9ecc-468c-9138-2b05ceccadd1,kava kitchen  bar  fairfield by marriott,2025-08-28,1362.01,no,cash
872,138dcc3a-69c6-4717-8d26-305a8a3e1de7,rajvardhan foods,2025-11-12,1243.96,yes,card
873,1f4ef9d4-0a07-40f3-99a9-e20c99d9efc2,entree cafe,2025-07-19,831.97,no,cash
874,8cf7ac12-a689-4b19-943b-258a33afb194,freshmenu,2025-07-25,1589.93,yes,upi
875,61757b9e-d526-49b0-be1d-de686030be58,andhra grills,2025-11-29,1609.08,yes,card
